Equipment No,Move Date,Time,LCN/Depot,prev_status,F.E,Move Date,Time,LCN/Depot,next_status,F.E
HDMU3600042,20180809,242,KRPUS/PNC,TE,E,20180830,1703,KRPUS/PNC,VE,E
HDMU3600042,20180830,1703,KRPUS/PNC,VE,E,20180902,2127,CNTAO/QCT,TE,E
HDMU3600042,20180902,2127,CNTAO/QCT,TE,E,20180903,1223,CNTAO/SJY,OE,E
HDMU3600042,20180903,1223,CNTAO/SJY,OE,E,20180903,1315,CNTAO/SJY,TE,E
HDMU3600042,20180903,1315,CNTAO/SJY,TE,E,20180910,1821,CNTAO/SJY,SF,E
HDMU3600042,20180910,1821,CNTAO/SJY,SF,E,20180911,1415,CNTAO/QCT,LF,F
HDMU3600042,20180911,1415,CNTAO/QCT,LF,F,20180915,34,CNTAO/QCT,VF,F
HDMU3600042,20180915,34,CNTAO/QCT,VF,F,20181023,531,NLRTM/MDT,DF,F
HDMU3600042,20181023,531,NLRTM/MDT,DF,F,20181023,1358,NLRTM/MDT,CF,F
HDMU3600042,20181023,1358,NLRTM/MDT,CF,F,20181025,1541,NLRTM/VDN,TD,E
HDMU3600042,20181025,1541,NLRTM/VDN,TD,E,20181103,923,NLRTM/VDN,SF,E
HDMU3600042,20181103,923,NLRTM/VDN,SF,E,20181121,1317,NLRTM/MDT,LF,F
HDMU3600042,20181121,1317,NLRTM/MDT,LF,F,20181124,857,NLRTM/MDT,VF,F
HDMU3600042,20181124,857,NLRTM/MDT,VF,F,20181231,2244,CNXMN/XSC,DF,F
,,,,,,,,,,
HDMU3600058,20180306,0,CNTAO/SJY,OH,E,20180306,114,CNTAO/SJY,TE,E
HDMU3600058,20180306,114,CNTAO/SJY,TE,E,20180527,1005,CNTAO/SJY,SF,E
HDMU3600058,20180527,1005,CNTAO/SJY,SF,E,20180529,1904,CNTAO/QCN,LF,F
HDMU3600058,20180529,1904,CNTAO/QCN,LF,F,20180601,1618,CNTAO/QCN,VF,F
HDMU3600058,20180601,1618,CNTAO/QCN,VF,F,20180622,525,INMUN/ASE,DF,F
