Equipment No,Move Date,Time,LCN/Depot,prev_status,F.E,Move Date,Time,LCN/Depot,next_status,F.E
AVSU0017813,20181214,1432,KRPUS/HNC,CF,F,20181214,1442,KRPUS/UNK,FH,E
,,,,,,,,,,
AVSU0017840,20180822,0,KRPUS/UNK,OH,E,20180822,100,KRPUS/UNK,SF,E
AVSU0017840,20180822,100,KRPUS/UNK,SF,E,20180909,1715,KRPUS/HNC,LF,F
AVSU0017840,20180909,1715,KRPUS/HNC,LF,F,20180909,1908,KRPUS/HNC,VF,F
AVSU0017840,20180909,1908,KRPUS/HNC,VF,F,20180919,1954,USTIW/WUT,DF,F
AVSU0017840,20180919,1954,USTIW/WUT,DF,F,20180920,1443,USTIW/WUT,CF,F
AVSU0017840,20180920,1443,USTIW/WUT,CF,F,20180920,1444,USTIW/UNK,FH,E
,,,,,,,,,,
AVSU0018044,20180104,850,USTIW/WUT,DF,F,20180109,1054,USTIW/WUT,CF,F
AVSU0018044,20180109,1054,USTIW/WUT,CF,F,20180109,1055,USTIW/UNK,FH,E
AVSU0018044,20180109,1055,USTIW/UNK,FH,E,20180622,0,KRPUS/UNK,OH,E
AVSU0018044,20180622,0,KRPUS/UNK,OH,E,20180706,0,KRPUS/UNK,TE,E
AVSU0018044,20180706,0,KRPUS/UNK,TE,E,20180706,1000,KRPUS/UNK,SF,E
AVSU0018044,20180706,1000,KRPUS/UNK,SF,E,20180713,2135,KRPUS/HNC,LF,F
AVSU0018044,20180713,2135,KRPUS/HNC,LF,F,20180713,2242,KRPUS/HNC,VF,F
AVSU0018044,20180713,2242,KRPUS/HNC,VF,F,20180726,158,USTIW/WUT,DF,F
AVSU0018044,20180726,158,USTIW/WUT,DF,F,20180727,1343,USTIW/WUT,CF,F
AVSU0018044,20180727,1343,USTIW/WUT,CF,F,20180727,1344,USTIW/UNK,FH,E
AVSU0018044,20180727,1344,USTIW/UNK,FH,E,20180924,1153,USTIW/UNK,OH,E
AVSU0018044,20180924,1153,USTIW/UNK,OH,E,20180924,1154,USTIW/UNK,SF,E
AVSU0018044,20180924,1154,USTIW/UNK,SF,E,20181004,1105,USTIW/WUT,LF,F
AVSU0018044,20181004,1105,USTIW/WUT,LF,F,20181015,134,USTIW/WUT,VF,F
